,TWEET,USER NAME,USER LOCATION
348,"RT @Goal_India: Why worry when you have 🐐 in your team? 🔥

#Messi #PSG #UCL https://t.co/H4O69lSJCv",AjithSadha,Trichy - Tamilnadu - India..
349,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,daianabi09,"Córdoba, Argentina"
350,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",marius_babyD47,"Miami, FL"
351,"RT @ripdsoul: My GOAT 🐐 doesn’t do farmers 
Look at that run 😭😭
#Messi will always be the GOAT
King Leo Messi 
#PSGMCI https://t.co/NTdKWpO…",hibeebee92,.
352,"RT @D_h_a_n_u_s_h_: Good Morning Messi FC 👑🐐

#Messi

 https://t.co/pWvO5elu3k",Harun_Hamidu,kaduna 
353,"RT @NetsNews23: 'PHENOMENAL': ⚽🔥Messi's maiden goal for PSG against Man City hailed by Ferdinand
#Messi #ChampionsLeague #PSG
👉🏾 https://t.…",favouredhero,
354,"RT @LeoCuccittini_: Leo #Messi’s goal from the stands. 

Outstanding. https://t.co/lg1EmS6svX",w3irdchamp,Denpasar - Tangerang
355,#Messi mass da 😍 Thalaivar's @rajinikanth bgm perfect match 🔥🔥🔥 https://t.co/dEpykDhrsD,AjithSadha,Trichy - Tamilnadu - India..
356,RT @GIVOVAofficial: GIVOVA is proud to announce that it will be the next technical partner of the club who was first in #Maradona and then…,f3d3nrr,
357,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Toutprlamif,Miami 
358,"#Arabic_GCSE_Exam 
#Edexcel_GCSE_Arabic 
#maya_tawfeek 
#JISOO_DiorParisFW 
#JENNIE 
#genshinanniversary… https://t.co/HAgmvgXtwk",ARABIC_GCSE,"Dubai, United Arab Emirates"
359,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",iakornaw,Palestine
360,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",sir_brisbane,United States
361,"😭😭 .
.
I don't know  😕  #Messi #PSGCITY #PSGCITY https://t.co/f7rqFmrFSg",Raihanazad76,"Dhaka, Bangladesh"
362,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Djokkor,
363,"Solskjaer reveals when Rashford, Diallo will play for club - Man Utd versus Villarreal - https://t.co/tP8v23yuyo… https://t.co/GxatADv0X4",notice_com_ng,"Lagos, Nigeria"
364,"RT @mjr__01: Messi Suarez and Griezmann. All three scoring in the same day. All these left FC Barcelona in the past 2 seasons.

#Barca #Mes…",TrueVARdridista,
365,RT @fififolson: Kristocentric Gospel Drive Online with FIFI FOLSON WONDERFUL WEDNESDAY [29-09-2021] #Messi #Sheriff #Porto https://t.co/xrr…,Baffour_AK,"Accra, Ghana"
366,"RT @notice_com_ng: Education sector under cyber attack, act fast - JAMB Registrar to Buhari - https://t.co/6C8EzkAiON #News #buhari #educat…",wizkidbot,
367,"RT @Mondaylee: I honestly went to check if my TV cracked from that Messi's goal. All I heard was bang!!! 

What a goal and what a way to op…",Z4M4N_,"Hyderabad, India"
368,RT @LeoCuccittini_: The way the team gathers around Leo #Messi to celebrate his goal is just beautiful to watch. https://t.co/lhRbvo9TF6,lleomxssi,Paris - France
369,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",Adetifap,
370,"RT @xp_gfx: The King is off the mark 🐐🐐
@PSG_inside @ESPNFC @PSG_English @brfootball 

#Messi #Leo #LionelMessi #UefaChampionsLeague https:…",ankaraMessi01,unknown 
371,"RT @shayomiiiii: The unfold series(prints available)
Send a dm for purchases
Charcoal on pelican, 2 by 3ft

#Gifted #BigBrotherNaija #akure…",Beauty19529640,"Greater Accra, Ghana"
372,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",i_amqidas,Ubiquity
373,"RT @JituBiswasaadhf: This duo is imotion😇😇
They're like brothers from another mother💙
#Messi 
#neymarjr 
#neymessi 
#ChampionsLeague 
#psgv…",sa_m_m_y_,"Kumasi, Ghana"
374,"RT @sujeeth_tweetz: The only players to score in 17 consecutive Champions League season
#Messi &amp; #Benzema 
That's why #Messi is the greates…",sa_m_m_y_,"Kumasi, Ghana"
375,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",1realmajesty,"Greater Accra, Ghana"
376,"RT @Hirak_jyoti_das: What a goal from Messi to score his first goal for PSG.❤️
The assist was from Mbappe🔥
#Messi
#PSGMCI https://t.co/hXHS…",MrKennyGee,Richards Bay
377,"RT @BeingShakeel55: That's fucking cool, he went down to congratulate Messi on his first goal of many to come.👏👏
#Messi 
#PSG https://t.co/…",otunba420,https://wizkid.lnk.to/MIL
378,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",__yellows,Nigeria
379,"RT @Sriram5778: You wanted his first goal. Here it is. 
Not in the farmers league , not against a farmer's league club ,  not a tap-in . In…",JunizarT,
380,"RT @ripdsoul: My GOAT 🐐 doesn’t do farmers 
Look at that run 😭😭
#Messi will always be the GOAT
King Leo Messi 
#PSGMCI https://t.co/NTdKWpO…",marknyaga1,"England, United Kingdom"
381,"Education sector under cyber attack, act fast - JAMB Registrar to Buhari - https://t.co/6C8EzkAiON #News #buhari… https://t.co/D8pTSYwNlw",notice_com_ng,"Lagos, Nigeria"
382,"RT @BdBongz: Playing soccer  with one of the greatest  players in the world like Messi, it is a wonderful  thing, i want to thank  @PSG_ins…",BdBongz,South Africa  Middelburg
383,"RT @FCBarcaEscocia: The truth is, Barca couldn't afford to keep Messi and now they can't afford to get rid of Koeman. 

#Barca #Messi #LaLi…",CaptainOrangee,Places that matter.
384,"Playing soccer  with one of the greatest  players in the world like Messi, it is a wonderful  thing, i want to than… https://t.co/H4yUBOKlhK",BdBongz,South Africa  Middelburg
385,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,pipila79,ARGENTINA
386,"RT @Mondaylee: I honestly went to check if my TV cracked from that Messi's goal. All I heard was bang!!! 

What a goal and what a way to op…",RichardVasco3,Earth
387,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",AdeleBlancZec,
388,"RT @IndianRegista: The greatest of your time, my time &amp; everyone's time. 

#Messi

https://t.co/4kjFBU1CHV",posicionMessi,
389,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",FeranmiItz,Nigeria
390,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",Ferdynand__,"Abuja, Nigeria"
391,"RT @ripdsoul: My GOAT 🐐 doesn’t do farmers 
Look at that run 😭😭
#Messi will always be the GOAT
King Leo Messi 
#PSGMCI https://t.co/NTdKWpO…",YNWA_TDCi,"Kenmore, NY"
392,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,Pexlr,
393,"RT @Beyondur_closet: Good morning!. Retweet this if you see it! My client may be on your TL✨
Navy blue playsuit
UK size 14-16
Hips 38-54 (v…",gacigzzz,
394,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",JALLOUXChristi1,
395,RT @jeff_oh_willie: THREAD: Why Lionel Messi will win the 2021 Ballon d'Or. #Messi https://t.co/85my9XJ5NL,jeff_oh_willie,London Remains Blue💙
396,"RT @TshepohP: ""They act like two legends cannot co-exist"" - J Cole

#Messi #Ronaldo #ChampionsLeague https://t.co/N7LeNtePQf",sa_m_m_y_,"Kumasi, Ghana"
397,"When you share the same interests! 😊🖼️🎨

#Muslimlovestories #FindyourMuslimpartner #Hawaya #Hawayaapp #hawaya_app… https://t.co/mDuNkDCvfJ",hawaya_app,
398,"RT @Hirak_jyoti_das: What a goal from Messi to score his first goal for PSG.❤️
The assist was from Mbappe🔥
#Messi
#PSGMCI https://t.co/hXHS…",Cule_Messi_,New Jersey - USA
399,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",LafitteN,Occitanie
400,"RT @mhana_lulama11: New stock
#psg
#Messi
#Level2
#Somizi https://t.co/k2X7DiwZcv",KhathuMeregi,"Meyerton, South Africa"
401,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",GSnaio,BISCHHEIM  France
402,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,mariana8703,
403,"RT @shayomiiiii: The unfold series(prints available)
Send a dm for purchases
Charcoal on pelican, 2 by 3ft

#Gifted #BigBrotherNaija #akure…",shayomiiiii,Nigeria
404,RT @LeoCuccittini_: The way the team gathers around Leo #Messi to celebrate his goal is just beautiful to watch. https://t.co/lhRbvo9TF6,itsnellydoe10,w/Michael❤️
405,"The unfold series(prints available)
Send a dm for purchases
Charcoal on pelican, 2 by 3ft

#Gifted #BigBrotherNaija… https://t.co/eVeiEoxEhB",shayomiiiii,Nigeria
406,"RT @bigmanbazuKE: ""Hey Mbappe don't give me tap ins, make it hard to score"" 

#ChampionsLeague #Messi #GOAT  #psgvsmancity https://t.co/TRu…",1realmajesty,"Greater Accra, Ghana"
407,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",cocoric51624545,
408,"RT @D_h_a_n_u_s_h_: Good Morning Messi FC 👑🐐

#Messi

 https://t.co/pWvO5elu3k",Barca2011,
409,"RT @ModanAye: Liverpool vs porto ""highlights"" just incase u missed the game Kanairo 
#KemikalChallenge Ezra chiloba kikuyu 
#FreeTheWholeSt…",Engineer_Alfred,
410,"For a magical 🪄 showdown! 🐐

#Messi #GOAT #UCL https://t.co/k0ILVGd1tV",sowky7,India
411,Hay ! Do you want to create your cute image into a cartoon portrait ? Just visit here https://t.co/N8uLuoj81c… https://t.co/Vr52ObjErb,Rokibul60100130,
412,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",nana75019,PARIS
413,RT @LeoCuccittini_: The way the team gathers around Leo #Messi to celebrate his goal is just beautiful to watch. https://t.co/lhRbvo9TF6,g10at,
414,"RT @JimmyFifth: Messi's first goal for psg and Ronaldo's first goal for manutd.
This is a pictorial representation of the two player's care…",1realmajesty,"Greater Accra, Ghana"
415,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",wderekk,+233
416,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Layani11061987,
417,"RT @dailysport24: *Full time - #UCL* 
Porto 1-5 Liverpool
Real madrid 1-2 Sheriff Tiraspol
Psg 2-0 Man city
Leipzig 1-2 Club brugge
Dortmun…",sa_m_m_y_,"Kumasi, Ghana"
418,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",nellynel___,NYC
419,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",ielevddw,
420,"RT @deepakp13195658: @francefootball The best this year, and every year
#Messi https://t.co/Na9kRFRF8g",TrueVARdridista,
421,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",j_oluwadarasimi,Nigeria
422,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",ArmelleChorba,"Vaduz, Liechtenstein"
423,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",cwatt87,"Arizona, USA"
424,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,jumah2ali,"الخبر, المملكة العربية السعودي"
425,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",Draxton_26,I'm Not Really Here...
426,RT @verobrunati: GOAT 🐐#Messi https://t.co/Y3SODVKsAb,Timmy_Cule,Euphoria .
427,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,ankaraMessi01,unknown 
428,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",CavaliMario,"Federal Capital Territory, Nig"
429,"RT @PSGcore: Lionel Messi 7th Ballon Dor 2021 is Inevitable. Very easy: Messi is already in Paris, France 🇫🇷, He’ll just drive himself &amp; hi…",Messissexual,Nigeria
430,"RT @UgoIfeanyi8: Lionel Messi's record against English clubs:

◉ 9 goals, 1 assist vs Arsenal
◉ 7 goals, 2 assists vs Man City
◉ 4 goals vs…",EYEBIOKINADELE2,
431,"RT @QaiserArbaz: 🚨DID YOU KNOW: Lionel Messi has scored 27 goals in 35 appearances against English teams in the Champions League. 😳

Still…",sa_m_m_y_,"Kumasi, Ghana"
432,"RT @NagarajBG12: Scoring your first???
That's how it should be...
What a Goal... Just GOAT ways🔥
#Messi #GOAT #PSGMCI #PSGxMESSI #Champions…",sa_m_m_y_,"Kumasi, Ghana"
433,"RT @BeingShakeel55: That's fucking cool, he went down to congratulate Messi on his first goal of many to come.👏👏
#Messi 
#PSG https://t.co/…",Uncle_Fortune,"Manhattan, NY"
434,"RT @BeingShakeel55: That's fucking cool, he went down to congratulate Messi on his first goal of many to come.👏👏
#Messi 
#PSG https://t.co/…",makedemhear,
435,"RT @PsgPrathamesh: Giving credit to mbappe after the goal what a guy😭❤❤❤🔥🔥🔥
#PSG #Messi #Mbappe #Neymar #ChampionsLeague https://t.co/CEAIz…",sa_m_m_y_,"Kumasi, Ghana"
436,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",camiloandrestrr,"Barranquilla, Colombia"
437,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",nadirdureal,Tlemcen
438,Kristocentric Gospel Drive Online with FIFI FOLSON WONDERFUL WEDNESDAY [29-09-2021] #Messi #Sheriff #Porto https://t.co/xrr0AYIbU8,fififolson,GHANA
439,"RT @NaijaBet: vs. Liverpool: 4 games, 2 goals
vs. City: 7 games, 7 goals
vs. United: 6 games, 4 goals
vs. Chelsea: 10 games, 3 goals
vs. Ar…",IamHorlapo,France
440,"⚽️ Messi off the mark 🇫🇷

Could be the first of many in the #UCL for #Messi in #PSG colours!

❤️ &amp; 🔃… https://t.co/bUCRphd4L8",DanCarterJourno,"Bristol, England"
441,"Full: https://t.co/kwc7wPw6GT
#突然ですが占ってもいいですか #WhatIf #Sep29Coup #Bond #NationalCoffeeDay #岸田さん #Zoom #Messi… https://t.co/umCucQVyWb",EllySpaceSongs,
442,"RT @SherlyMathers: King Leo 💙

#Messi https://t.co/hcI7FaQr6O",K10kTxc,Rap and football and F1
443,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",akilaizu,"Boulon, France"
444,RT @DebayScore: Why #LeonelMessi Deserve #BallondOr21 Best Player and No 1 Score in #CopaAmerica and #CopaDelRey and Pichichi for 8 Times i…,JamesDe17863405,Europe. Africa
445,YouTube is now banning anti-vaxxers and blocking anti-vaccine content. Good. It’s about fricking time.… https://t.co/KUpijUWvDN,mohmi_rao,"Riyadh, Kingdom of Saudi Arabi"
446,"RT @ripdsoul: My GOAT 🐐 doesn’t do farmers 
Look at that run 😭😭
#Messi will always be the GOAT
King Leo Messi 
#PSGMCI https://t.co/NTdKWpO…",Iphey_pat,Middle of Nowhere 
447,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,JblNogiyaki46,愛知県 ひらがなけやき
448,"Champions League: Lionel Messi is 'unstoppable', says Pep Guardiola https://t.co/3dEJI6CbS6  #lionel #messi #pep #guardiola",kickpapernews,"London, England"
449,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",princezayd,"Barcelona, Spain"
450,"RT @Phylanicars: Please Kindly retweet🙏🏾
-Toyota Corolla S {One month registered}
-2009
-Condition: 
-Duty Paid✅
-N3m
-Abuja
-Dm or call 08…",AHautomobileltd,"Kano, Kaduna & Abuja."
451,"RT @BeingShakeel55: That's fucking cool, he went down to congratulate Messi on his first goal of many to come.👏👏
#Messi 
#PSG https://t.co/…",D_Gogo_lyn,My Head
452,"RT @Addicted_To_Leo: Retweet if Lionel Messi is winning his 7th Ballon d’Or in November.
#Messi #UCL #BallondOr #goat https://t.co/zl9rXtSc…",JamesDe17863405,Europe. Africa
453,"RT @QaiserArbaz: Gary Lineker ❤️
#Messi #ChampionsLeague https://t.co/NvHzjyqZRD",sa_m_m_y_,"Kumasi, Ghana"
454,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",wnartrixx,
455,"@francefootball #LM7 is inevitable 🐐.
#BallondOr #messi https://t.co/YVy6SHGhzb",YASH6790,
456,"RT @beINSPORTSUSA: 😃 Pochettino delighted by #Messi debut PSG goal in #UCL win over Man City.

👉 Rennes vs PSG: Sunday 7 AM ET, on beIN SPO…",Omar_C760,"Palm Springs,CA"
457,"RT @D_h_a_n_u_s_h_: Good Morning Messi FC 👑🐐

#Messi

 https://t.co/pWvO5elu3k",itz_Tracker,"Chennai, India"
458,RT @thatbuilsa_1: Messi scores his first goal for PSG and his first thought is to point at Mbappé and thank him for the assist. #ChampionsL…,sa_m_m_y_,"Kumasi, Ghana"
459,"RT @rioferdy5: The disrespect 😂😂😂

#Messi #UCL

 https://t.co/e9BnxYs0zt",Chelshaydox,Nigeria
460,"RT @zaidlogs: Leo messi is in the position of wall that was invented for him 😂❤️
#Messi #psgvsmancity #ChampionsLeague https://t.co/wl9ORd9…",sa_m_m_y_,"Kumasi, Ghana"
461,"RT @plusgrizi: 𝐋𝐢𝐨𝐧𝐞𝐥 𝐌𝐞𝐬𝐬𝐢 - 𝑭𝒊𝒓𝒔𝒕 𝒐𝒇 𝒎𝒂𝒏𝒚... 🐐🇫🇷

#PSG #Messi https://t.co/mvRKHHBwW1",g10at,
462,RT @Dirtylo11: Guardiola has won 10 consecutive UCL matches away till he meat Messi. #ChampionsLeague #Messi #PSGMCI https://t.co/ytk0fFRnOx,sa_m_m_y_,"Kumasi, Ghana"
463,"RT @PSGcore: Lionel Messi 7th Ballon Dor 2021 is Inevitable. Very easy: Messi is already in Paris, France 🇫🇷, He’ll just drive himself &amp; hi…",Skworld17,"Pinetown, South Africa"
464,"RT @iamjohnjonel: If these 3 clicks well,Wahala go dey
#ChampionsLeague 
#Messi https://t.co/cTu8TeUQKd",sa_m_m_y_,"Kumasi, Ghana"
465,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,_littlesteps,Earth
466,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Diegut_,
467,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",KyLx78,"Mantes-la-Ville, France"
468,"RT @D_h_a_n_u_s_h_: Good Morning Messi FC 👑🐐

#Messi

 https://t.co/pWvO5elu3k",IconicRhaymond,Everywhere
469,"RT @Mondaylee: I honestly went to check if my TV cracked from that Messi's goal. All I heard was bang!!! 

What a goal and what a way to op…",TshepisoSerake,"Mafikeng, South Africa"
470,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",chizzbar,Downtown LA
471,"RT @D_h_a_n_u_s_h_: Good Morning Messi FC 👑🐐

#Messi

 https://t.co/pWvO5elu3k",Mr_hypo_thetic,
472,RT @antihumanhuman: Ngl watching Messi score live is life affirming #D10S #ChampionsLeague #Messi https://t.co/DQSDpBWsnn,sa_m_m_y_,"Kumasi, Ghana"
473,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",ChristooPSG,Bretagne
474,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",Rayleighqlf,
475,"RT @bigmanbazuKE: ""Hey Mbappe don't give me tap ins, make it hard to score"" 

#ChampionsLeague #Messi #GOAT  #psgvsmancity https://t.co/TRu…",sa_m_m_y_,"Kumasi, Ghana"
476,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,kod_____,"Accra,ghana"
477,"RT @JimmyFifth: Messi's first goal for psg and Ronaldo's first goal for manutd.
This is a pictorial representation of the two player's care…",sa_m_m_y_,"Kumasi, Ghana"
478,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,Giiselbg,"Santa Fé, Argentina"
479,"If you had to pick a team to play FIFA with for the rest of your life,which team would you choose?⚽️

Rank most to… https://t.co/BArae6HYFg",RankTogether,
480,"RT @CrewsMat10: No Messi fan should have a few hundred followers as we've got millions of #Messi, #PSG and #Barça daily active users on Twi…",G0Z1333,
481,RT @ESPNArgentina: 📆 Hoy es 29 y mañana #Messi 🇦🇷 3️⃣0️⃣... https://t.co/sLAzPWtN2d,miguelmontero93,
482,"vs. Liverpool: 4 games, 2 goals
vs. City: 7 games, 7 goals
vs. United: 6 games, 4 goals
vs. Chelsea: 10 games, 3 go… https://t.co/MCFjzm5YPj",NaijaBet,Nigeria
483,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,Uliibarbera_,Río Tercero - Córdoba
484,"Efia Odo shades celebrities who flaunt their newly-acquired iPhone 13
#Messi #Madrid #Daddy Lumba #iPhone https://t.co/BLoJvh6jKY",ghpage_com,"Accra, Ghana"
485,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",unmravecclasse,"Mas-de-Londres, France"
486,RT @IBZBLUE: 4K #Wallpapers | #MESSI GOAT 🐐🐐🐐🐐💙 https://t.co/9TViJBVt6U,cluelesscule,
487,"vs. Liverpool: 4 games, 2 goals
vs. City: 7 games, 7 goals
vs. United: 6 games, 4 goals
vs. Chelsea: 10 games, 3 go… https://t.co/FSCUO1I7e6",dhayor07,"Lagos, Nigeria"
488,"Will PSG win the champions league this year? ⭐️ 

#football #soccer #psg #messi #leomessi #lionelmessi #neymar… https://t.co/WmoToG11zu",SpringchatApp,
489,"RT @Theorriginal: Watched #Messi's last night goal more than 30 times. Even my boss who's a Madrid fan joined me and said ""Messi is such a…",sireniodotcom,"Lagos, Nigeria"
490,"RT @RayHudson: a goal so sublime you can feel your soul banging on ya ribcage screaming to be let out #Messi 
#PSGMANCITY",deluc_XT,Grandoli
491,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",nynys7_,Droit - Science Po 
492,"RT @ESPNStatsInfo: Lionel #Messi snapped a 263-minute scoreless drought  with PSG. 

It was the 3rd longest scoreless drought to start a cl…",edgsolorz,
493,"RT @PSGcore: Lionel Messi 7th Ballon Dor 2021 is Inevitable. Very easy: Messi is already in Paris, France 🇫🇷, He’ll just drive himself &amp; hi…",Goatleomessi1,Bangladesh
494,"European champions Italy set to face Copa America winners Argentina in 2022
Football fans around the world will be… https://t.co/lauznZCeC4",AtlantaSocNews,+678 829-4381
495,"RT @ZemmourEric: 2-0, quel but !
#PSGMCI #ChampionsLeague #Messi https://t.co/HiKmJaXbQG",chakib_333,Bordelais à Grenoble
496,"Disrespect to the King. He was, is, will be the best in history we've ever seen. I'd not like to see such picture o… https://t.co/7nPIsTchxw",islambabazade,Earth
497,"RT @iamRanker: PSG president came to congratulate leo for his first goal. #PSGMCI #Messi

#Messi || Mbappe|| Guardiola||Paris https://t.co/…",BybleRich,"Greater Accra, Ghana"
498,RT @Manutdway11: Pep #Guardiola when #Messi scored but then realised it's against his club #PSGMCI 🤣🤣🤣 https://t.co/Bc7A1NvQ6E,lolly_IVY,"Abuja, Nigeria"
499,RT @LeoCuccittini_: The way the team gathers around Leo #Messi to celebrate his goal is just beautiful to watch. https://t.co/lhRbvo9TF6,LeOLuCiFe,
